address,expression,operation,bitwidth,numConstantOperands,firstOperandConst,secOperandConst,numPowerOfTwoOperands,firstOperandPowerOfTwo,secondOperandPowerOfTwo,numIdentityOperands,firstOperandIdentity,secOperandIdentity,zeroElementOperands,firstOperandZeroElem,secOperandZeroElem,numPossibleFirstOperand,numPossibleSecondOperand,serializedFirstOperandFormula,serializedSecondOperandFormula
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400273,"Add64(t7,0xffffffffffffff50)",Iop_Add64,64,1,None,18446744073709551440,0,False,False,0,False,False,0,False,False,None,None,,
0x40027a,"Add64(t7,0xffffffffffffff28)",Iop_Add64,64,1,None,18446744073709551400,0,False,False,0,False,False,0,False,False,None,None,,
0x400281,"Add64(t7,0xffffffffffffff30)",Iop_Add64,64,1,None,18446744073709551408,0,False,False,0,False,False,0,False,False,None,None,,
0x400288,"Add64(t7,0xffffffffffffff38)",Iop_Add64,64,1,None,18446744073709551416,0,False,False,0,False,False,0,False,False,None,None,,
0x400298,"Add64(t6,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x40029c,"Add64(0x0000000000000028,t9)",Iop_Add64,64,1,40,None,0,False,False,0,False,False,0,False,False,None,None,,
0x4002ac,"Add64(t0,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4002ad,"Add64(t5,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4017d3,"Add64(t5,0xfffffffffffffe80)",Iop_Add64,64,1,None,18446744073709551232,0,False,False,0,False,False,0,False,False,None,None,,
0x4017da,"Add64(t5,0xfffffffffffffe70)",Iop_Add64,64,1,None,18446744073709551216,0,False,False,0,False,False,0,False,False,None,None,,
0x4017f1,"Add64(t5,0xfffffffffffffe78)",Iop_Add64,64,1,None,18446744073709551224,0,False,False,0,False,False,0,False,False,None,None,,
0x4017f8,"Add64(t5,0xfffffffffffffe98)",Iop_Add64,64,1,None,18446744073709551256,0,False,False,0,False,False,0,False,False,None,None,,
0x40180f,"Add64(t5,0xfffffffffffffe88)",Iop_Add64,64,1,None,18446744073709551240,0,False,False,0,False,False,0,False,False,None,None,,
0x401816,"Add64(t5,0xfffffffffffffe70)",Iop_Add64,64,1,None,18446744073709551216,0,False,False,0,False,False,0,False,False,None,None,,
0x4001b5,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001b9,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x4001bd,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001c1,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x4001c5,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001d5,"Add64(t0,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4001d6,"Add64(t5,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x401828,"Add64(t5,0xfffffffffffffe90)",Iop_Add64,64,1,None,18446744073709551248,0,False,False,0,False,False,0,False,False,None,None,,
0x40182f,"Add64(t5,0xfffffffffffffe98)",Iop_Add64,64,1,None,18446744073709551256,0,False,False,0,False,False,0,False,False,None,None,,
0x4001b5,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001b9,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x4001bd,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001c1,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x4001c5,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001d5,"Add64(t0,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4001d6,"Add64(t5,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x401841,"Add64(t5,0xfffffffffffffe78)",Iop_Add64,64,1,None,18446744073709551224,0,False,False,0,False,False,0,False,False,None,None,,
0x401848,"Add64(t5,0xfffffffffffffe90)",Iop_Add64,64,1,None,18446744073709551248,0,False,False,0,False,False,0,False,False,None,None,,
0x400187,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x40018b,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x40018f,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x400193,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x400197,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001a7,"Add64(t0,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4001a8,"Add64(t5,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x40185a,"Add64(t5,0xfffffffffffffe80)",Iop_Add64,64,1,None,18446744073709551232,0,False,False,0,False,False,0,False,False,None,None,,
0x401861,"Add64(t5,0xfffffffffffffe88)",Iop_Add64,64,1,None,18446744073709551240,0,False,False,0,False,False,0,False,False,None,None,,
0x400187,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x40018b,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x40018f,"Add64(t12,0xfffffffffffffff0)",Iop_Add64,64,1,None,18446744073709551600,0,False,False,0,False,False,0,False,False,None,None,,
0x400193,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x400197,"Add64(t12,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x4001a7,"Add64(t0,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x4001a8,"Add64(t5,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x401873,"Add64(t40,0xffffffffffffff00)",Iop_Add64,64,1,None,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x40187a,"Add64(t40,0xfffffffffffffec0)",Iop_Add64,64,1,None,18446744073709551296,0,False,False,0,False,False,0,False,False,None,None,,
0x40187a,"Add64(t40,0xffffffffffffff00)",Iop_Add64,64,1,None,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x40187a,"Add64(t44,0x0000000000000078)",Iop_Add64,64,1,None,120,0,False,False,0,False,False,0,False,False,None,None,,
0x40188c,"Add64(t40,0xfffffffffffffec8)",Iop_Add64,64,1,None,18446744073709551304,0,False,False,0,False,False,0,False,False,None,None,,
0x40188c,"Add64(t40,0xffffffffffffff00)",Iop_Add64,64,1,None,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x40188c,"Add64(t49,0x00000000000000a0)",Iop_Add64,64,1,None,160,0,False,False,0,False,False,0,False,False,None,None,,
0x4018a0,"Add64(t40,0xfffffffffffffed0)",Iop_Add64,64,1,None,18446744073709551312,0,False,False,0,False,False,0,False,False,None,None,,
0x4018a0,"Add64(t40,0xffffffffffffff00)",Iop_Add64,64,1,None,18446744073709551360,0,False,False,0,False,False,0,False,False,None,None,,
0x4018a0,"Add64(t54,0x00000000000000c8)",Iop_Add64,64,1,None,200,0,False,False,0,False,False,0,False,False,None,None,,
0x4018b4,"Add64(t40,0xfffffffffffffed8)",Iop_Add64,64,1,None,18446744073709551320,0,False,False,0,False,False,0,False,False,None,None,,
0x4018bb,"Add64(t40,0xfffffffffffffe28)",Iop_Add64,64,1,None,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018c2,"Add64(t40,0xfffffffffffffee0)",Iop_Add64,64,1,None,18446744073709551328,0,False,False,0,False,False,0,False,False,None,None,,
0x4018c9,"Add64(t40,0xfffffffffffffe28)",Iop_Add64,64,1,None,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018c9,"Add64(t67,0x0000000000000028)",Iop_Add64,64,1,None,40,0,False,False,0,False,False,0,False,False,None,None,,
0x4018d4,"Add64(t40,0xfffffffffffffee8)",Iop_Add64,64,1,None,18446744073709551336,0,False,False,0,False,False,0,False,False,None,None,,
0x4018db,"Add64(t40,0xfffffffffffffe28)",Iop_Add64,64,1,None,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018db,"Add64(t73,0x0000000000000050)",Iop_Add64,64,1,None,80,0,False,False,0,False,False,0,False,False,None,None,,
0x4018e6,"Add64(t40,0xfffffffffffffef0)",Iop_Add64,64,1,None,18446744073709551344,0,False,False,0,False,False,0,False,False,None,None,,
0x4018ed,"Add64(t40,0xfffffffffffffe28)",Iop_Add64,64,1,None,18446744073709551144,0,False,False,0,False,False,0,False,False,None,None,,
0x4018ed,"Add64(t79,0x0000000000000078)",Iop_Add64,64,1,None,120,0,False,False,0,False,False,0,False,False,None,None,,
0x4018f8,"Add64(t40,0xfffffffffffffef8)",Iop_Add64,64,1,None,18446744073709551352,0,False,False,0,False,False,0,False,False,None,None,,
0x4018ff,"Add64(t40,0xfffffffffffffed8)",Iop_Add64,64,1,None,18446744073709551320,0,False,False,0,False,False,0,False,False,None,None,,
0x401906,"Add64(t40,0xfffffffffffffec0)",Iop_Add64,64,1,None,18446744073709551296,0,False,False,0,False,False,0,False,False,None,None,,
0x40190d,"Add64(t40,0xfffffffffffffee0)",Iop_Add64,64,1,None,18446744073709551328,0,False,False,0,False,False,0,False,False,None,None,,
0x400211,"Add64(t14,0xffffffffffffff38)",Iop_Add64,64,1,None,18446744073709551416,0,False,False,0,False,False,0,False,False,None,None,,
0x400218,"Add64(t14,0xffffffffffffff30)",Iop_Add64,64,1,None,18446744073709551408,0,False,False,0,False,False,0,False,False,None,None,,
0x40021f,"Add64(t14,0xffffffffffffff28)",Iop_Add64,64,1,None,18446744073709551400,0,False,False,0,False,False,0,False,False,None,None,,
0x400226,"Add64(0x0000000000000028,t27)",Iop_Add64,64,1,40,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40022f,"Add64(t14,0xfffffffffffffff8)",Iop_Add64,64,1,None,18446744073709551608,0,False,False,0,False,False,0,False,False,None,None,,
0x400235,"Add64(t14,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t5,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
0x40026a,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400241,"Add64(t4,t25)",Iop_Add64,64,0,None,None,0,False,False,0,False,False,0,False,False,None,None,,
0x40025b,"Add64(t13,0x0000000000000008)",Iop_Add64,64,1,None,8,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add64(t25,0xffffffffffffff4c)",Iop_Add64,64,1,None,18446744073709551436,0,False,False,0,False,False,0,False,False,None,None,,
0x400263,"Add32(t18,0x00000001)",Iop_Add32,32,1,None,1,0,False,False,0,False,False,0,False,False,None,None,,
